  #K-Path    Energy        Bi        Sb
# NKPTS & NBANDS:  80 112
# Band-Index:    1
    0.000  -24.2831     0.984     0.000
    0.022  -24.2832     0.984     0.000
    0.045  -24.2834     0.984     0.000
    0.067  -24.2835     0.984     0.000
    0.089  -24.2836     0.984     0.000
    0.112  -24.2837     0.984     0.000
    0.134  -24.2838     0.984     0.000
    0.156  -24.2839     0.984     0.000
    0.179  -24.2840     0.984     0.000
    0.201  -24.2841     0.984     0.000
    0.224  -24.2842     0.984     0.000
    0.246  -24.2843     0.984     0.000
    0.268  -24.2844     0.984     0.000
    0.291  -24.2844     0.984     0.000
    0.313  -24.2845     0.984     0.000
    0.335  -24.2845     0.984     0.000
    0.358  -24.2845     0.984     0.000
    0.380  -24.2845     0.984     0.000
    0.402  -24.2845     0.984     0.000
    0.425  -24.2845     0.984     0.000
    0.425  -24.2845     0.984     0.000
    0.467  -24.2846     0.984     0.000
    0.509  -24.2845     0.984     0.000
    0.552  -24.2845     0.984     0.000
    0.594  -24.2844     0.984     0.000
    0.636  -24.2843     0.984     0.000
    0.679  -24.2842     0.984     0.000
    0.721  -24.2840     0.984     0.000
    0.763  -24.2838     0.984     0.000
    0.806  -24.2836     0.984     0.000
    0.848  -24.2834     0.984     0.000
    0.890  -24.2832     0.984     0.000
    0.933  -24.2831     0.984     0.000
    0.975  -24.2830     0.984     0.000
    1.017  -24.2830     0.984     0.000
    1.060  -24.2829     0.984     0.000
    1.102  -24.2827     0.984     0.000
    1.144  -24.2826     0.984     0.000
    1.187  -24.2824     0.984     0.000
    1.229  -24.2822     0.984     0.000
    1.229  -24.2822     0.984     0.000
    1.271  -24.2824     0.984     0.000
    1.314  -24.2826     0.984     0.000
    1.356  -24.2827     0.984     0.000
    1.398  -24.2829     0.984     0.000
    1.441  -24.2830     0.984     0.000
    1.483  -24.2830     0.984     0.000
    1.525  -24.2831     0.984     0.000
    1.568  -24.2832     0.984     0.000
    1.610  -24.2834     0.984     0.000
    1.652  -24.2836     0.984     0.000
    1.695  -24.2838     0.984     0.000
    1.737  -24.2840     0.984     0.000
    1.779  -24.2842     0.984     0.000
    1.822  -24.2843     0.984     0.000
    1.864  -24.2844     0.984     0.000
    1.906  -24.2845     0.984     0.000
    1.948  -24.2845     0.984     0.000
    1.991  -24.2846     0.984     0.000
    2.033  -24.2845     0.984     0.000
    2.033  -24.2845     0.984     0.000
    2.069  -24.2846     0.984     0.000
    2.105  -24.2846     0.984     0.000
    2.141  -24.2845     0.984     0.000
    2.177  -24.2845     0.984     0.000
    2.213  -24.2844     0.984     0.000
    2.249  -24.2844     0.984     0.000
    2.285  -24.2843     0.984     0.000
    2.321  -24.2842     0.984     0.000
    2.357  -24.2842     0.984     0.000
    2.393  -24.2841     0.984     0.000
    2.428  -24.2840     0.984     0.000
    2.464  -24.2839     0.984     0.000
    2.500  -24.2839     0.984     0.000
    2.536  -24.2838     0.984     0.000
    2.572  -24.2837     0.984     0.000
    2.608  -24.2837     0.984     0.000
    2.644  -24.2836     0.984     0.000
    2.680  -24.2836     0.984     0.000
    2.716  -24.2835     0.984     0.000
 
# Band-Index:    2
    2.716  -24.2835     0.984     0.000
    2.680  -24.2835     0.984     0.000
    2.644  -24.2834     0.984     0.000
    2.608  -24.2834     0.984     0.000
    2.572  -24.2833     0.984     0.000
    2.536  -24.2833     0.984     0.000
    2.500  -24.2832     0.984     0.000
    2.464  -24.2831     0.984     0.000
    2.428  -24.2830     0.984     0.000
    2.393  -24.2831     0.984     0.000
    2.357  -24.2834     0.984     0.000
    2.321  -24.2836     0.984     0.000
    2.285  -24.2838     0.984     0.000
    2.249  -24.2840     0.984     0.000
    2.213  -24.2841     0.984     0.000
    2.177  -24.2843     0.984     0.000
    2.141  -24.2844     0.984     0.000
    2.105  -24.2844     0.984     0.000
    2.069  -24.2845     0.984     0.000
    2.033  -24.2845     0.984     0.000
    2.033  -24.2845     0.984     0.000
    1.991  -24.2845     0.984     0.000
    1.948  -24.2844     0.984     0.000
    1.906  -24.2843     0.984     0.000
    1.864  -24.2842     0.984     0.000
    1.822  -24.2840     0.984     0.000
    1.779  -24.2839     0.984     0.000
    1.737  -24.2837     0.984     0.000
    1.695  -24.2835     0.984     0.000
    1.652  -24.2833     0.984     0.000
    1.610  -24.2831     0.984     0.000
    1.568  -24.2830     0.984     0.000
    1.525  -24.2830     0.984     0.000
    1.483  -24.2829     0.984     0.000
    1.441  -24.2827     0.984     0.000
    1.398  -24.2826     0.984     0.000
    1.356  -24.2824     0.984     0.000
    1.314  -24.2823     0.984     0.000
    1.271  -24.2823     0.984     0.000
    1.229  -24.2822     0.984     0.000
    1.229  -24.2822     0.984     0.000
    1.187  -24.2823     0.984     0.000
    1.144  -24.2823     0.984     0.000
    1.102  -24.2824     0.984     0.000
    1.060  -24.2826     0.984     0.000
    1.017  -24.2827     0.984     0.000
    0.975  -24.2829     0.984     0.000
    0.933  -24.2830     0.984     0.000
    0.890  -24.2830     0.984     0.000
    0.848  -24.2831     0.984     0.000
    0.806  -24.2833     0.984     0.000
    0.763  -24.2835     0.984     0.000
    0.721  -24.2837     0.984     0.000
    0.679  -24.2839     0.984     0.000
    0.636  -24.2840     0.984     0.000
    0.594  -24.2842     0.984     0.000
    0.552  -24.2843     0.984     0.000
    0.509  -24.2844     0.984     0.000
    0.467  -24.2845     0.984     0.000
    0.425  -24.2845     0.984     0.000
    0.425  -24.2845     0.984     0.000
    0.402  -24.2845     0.984     0.000
    0.380  -24.2845     0.984     0.000
    0.358  -24.2845     0.984     0.000
    0.335  -24.2844     0.984     0.000
    0.313  -24.2844     0.984     0.000
    0.291  -24.2843     0.984     0.000
    0.268  -24.2842     0.984     0.000
    0.246  -24.2841     0.984     0.000
    0.224  -24.2840     0.984     0.000
    0.201  -24.2839     0.984     0.000
    0.179  -24.2838     0.984     0.000
    0.156  -24.2837     0.984     0.000
    0.134  -24.2836     0.984     0.000
    0.112  -24.2835     0.984     0.000
    0.089  -24.2833     0.984     0.000
    0.067  -24.2832     0.984     0.000
    0.045  -24.2831     0.984     0.000
    0.022  -24.2830     0.984     0.000
    0.000  -24.2831     0.984     0.000
 
# Band-Index:    3
    0.000  -24.2828     0.984     0.000
    0.022  -24.2829     0.984     0.000
    0.045  -24.2828     0.984     0.000
    0.067  -24.2827     0.984     0.000
    0.089  -24.2826     0.984     0.000
    0.112  -24.2824     0.984     0.000
    0.134  -24.2823     0.984     0.000
    0.156  -24.2822     0.984     0.000
    0.179  -24.2821     0.984     0.000
    0.201  -24.2820     0.984     0.000
    0.224  -24.2819     0.984     0.000
    0.246  -24.2818     0.984     0.000
    0.268  -24.2817     0.984     0.000
    0.291  -24.2816     0.984     0.000
    0.313  -24.2816     0.984     0.000
    0.335  -24.2815     0.984     0.000
    0.358  -24.2815     0.984     0.000
    0.380  -24.2814     0.984     0.000
    0.402  -24.2814     0.984     0.000
    0.425  -24.2814     0.984     0.000
    0.425  -24.2814     0.984     0.000
    0.467  -24.2816     0.984     0.000
    0.509  -24.2818     0.984     0.000
    0.552  -24.2820     0.984     0.000
    0.594  -24.2822     0.984     0.000
    0.636  -24.2824     0.984     0.000
    0.679  -24.2826     0.984     0.000
    0.721  -24.2827     0.984     0.000
    0.763  -24.2828     0.984     0.000
    0.806  -24.2829     0.984     0.000
    0.848  -24.2830     0.984     0.000
    0.890  -24.2829     0.984     0.000
    0.933  -24.2828     0.984     0.000
    0.975  -24.2826     0.984     0.000
    1.017  -24.2825     0.984     0.000
    1.060  -24.2824     0.984     0.000
    1.102  -24.2823     0.984     0.000
    1.144  -24.2822     0.984     0.000
    1.187  -24.2822     0.984     0.000
    1.229  -24.2822     0.984     0.000
    1.229  -24.2822     0.985     0.000
    1.271  -24.2822     0.984     0.000
    1.314  -24.2822     0.984     0.000
    1.356  -24.2823     0.984     0.000
    1.398  -24.2824     0.984     0.000
    1.441  -24.2825     0.984     0.000
    1.483  -24.2826     0.984     0.000
    1.525  -24.2828     0.984     0.000
    1.568  -24.2829     0.984     0.000
    1.610  -24.2830     0.984     0.000
    1.652  -24.2829     0.984     0.000
    1.695  -24.2828     0.984     0.000
    1.737  -24.2827     0.984     0.000
    1.779  -24.2826     0.984     0.000
    1.822  -24.2824     0.984     0.000
    1.864  -24.2822     0.984     0.000
    1.906  -24.2820     0.984     0.000
    1.948  -24.2818     0.984     0.000
    1.991  -24.2816     0.984     0.000
    2.033  -24.2814     0.984     0.000
    2.033  -24.2814     0.984     0.000
    2.069  -24.2816     0.984     0.000
    2.105  -24.2818     0.984     0.000
    2.141  -24.2819     0.984     0.000
    2.177  -24.2821     0.984     0.000
    2.213  -24.2823     0.984     0.000
    2.249  -24.2825     0.984     0.000
    2.285  -24.2826     0.984     0.000
    2.321  -24.2827     0.984     0.000
    2.357  -24.2828     0.984     0.000
    2.393  -24.2829     0.984     0.000
    2.428  -24.2829     0.984     0.000
    2.464  -24.2826     0.984     0.000
    2.500  -24.2824     0.984     0.000
    2.536  -24.2821     0.984     0.000
    2.572  -24.2818     0.984     0.000
    2.608  -24.2816     0.984     0.000
    2.644  -24.2813     0.984     0.000
    2.680  -24.2810     0.984     0.000
    2.716  -24.2808     0.984     0.000
 
# Band-Index:    4
    2.716  -24.2808     0.984     0.000
    2.680  -24.2806     0.984     0.000
    2.644  -24.2804     0.984     0.000
    2.608  -24.2803     0.984     0.000
    2.572  -24.2801     0.984     0.000
    2.536  -24.2800     0.984     0.000
    2.500  -24.2799     0.984     0.000
    2.464  -24.2799     0.984     0.000
    2.428  -24.2799     0.984     0.000
    2.393  -24.2799     0.984     0.000
    2.357  -24.2800     0.984     0.000
    2.321  -24.2800     0.984     0.000
    2.285  -24.2801     0.984     0.000
    2.249  -24.2803     0.984     0.000
    2.213  -24.2804     0.984     0.000
    2.177  -24.2806     0.984     0.000
    2.141  -24.2808     0.984     0.000
    2.105  -24.2810     0.984     0.000
    2.069  -24.2812     0.984     0.000
    2.033  -24.2814     0.984     0.000
    2.033  -24.2814     0.984     0.000
    1.991  -24.2812     0.984     0.000
    1.948  -24.2810     0.984     0.000
    1.906  -24.2808     0.984     0.000
    1.864  -24.2807     0.984     0.000
    1.822  -24.2806     0.984     0.000
    1.779  -24.2805     0.984     0.000
    1.737  -24.2805     0.984     0.000
    1.695  -24.2805     0.984     0.000
    1.652  -24.2805     0.984     0.000
    1.610  -24.2806     0.984     0.000
    1.568  -24.2807     0.984     0.000
    1.525  -24.2808     0.984     0.000
    1.483  -24.2810     0.984     0.000
    1.441  -24.2812     0.984     0.000
    1.398  -24.2814     0.984     0.000
    1.356  -24.2816     0.984     0.000
    1.314  -24.2818     0.984     0.000
    1.271  -24.2820     0.984     0.000
    1.229  -24.2822     0.985     0.000
    1.229  -24.2822     0.984     0.000
    1.187  -24.2820     0.984     0.000
    1.144  -24.2818     0.984     0.000
    1.102  -24.2816     0.984     0.000
    1.060  -24.2814     0.984     0.000
    1.017  -24.2812     0.984     0.000
    0.975  -24.2810     0.984     0.000
    0.933  -24.2808     0.984     0.000
    0.890  -24.2807     0.984     0.000
    0.848  -24.2806     0.984     0.000
    0.806  -24.2805     0.984     0.000
    0.763  -24.2805     0.984     0.000
    0.721  -24.2805     0.984     0.000
    0.679  -24.2805     0.984     0.000
    0.636  -24.2806     0.984     0.000
    0.594  -24.2807     0.984     0.000
    0.552  -24.2808     0.984     0.000
    0.509  -24.2810     0.984     0.000
    0.467  -24.2812     0.984     0.000
    0.425  -24.2814     0.984     0.000
    0.425  -24.2814     0.984     0.000
    0.402  -24.2814     0.984     0.000
    0.380  -24.2814     0.984     0.000
    0.358  -24.2814     0.984     0.000
    0.335  -24.2814     0.984     0.000
