    #kx         ky         Energy       Sx      Sy      Sz
    #Grid-Size:    27   45
    #Band-Index:   40
    0.000000    0.000000   -1.702408   0.000  -0.162   0.000
    0.000000    0.031516   -1.713161  -0.248   0.000   0.128
    0.000000    0.063031   -1.767194  -0.262   0.000   0.206
    0.000000    0.094547   -1.828313  -0.232   0.000   0.240
    0.000000    0.126062   -1.893858  -0.178   0.000   0.246
    0.000000    0.157578   -1.964130  -0.122   0.000   0.220
    0.000000    0.189093   -2.035711  -0.096   0.000   0.150
    0.000000    0.220609   -2.095399  -0.052   0.000   0.106
    0.000000    0.252124   -2.147356   0.008   0.000   0.146
    0.000000    0.283640   -2.195317   0.082   0.000   0.178
    0.000000    0.315155   -2.239401   0.168   0.000   0.182
    0.000000    0.346671   -2.280578   0.250   0.000   0.158
    0.000000    0.378186   -2.320685   0.314   0.000   0.118
    0.000000    0.409702   -2.361886   0.360   0.000   0.068
    0.000000    0.441217   -2.406152   0.388   0.000   0.018
    0.000000    0.472733   -2.454956   0.404   0.000  -0.030
    0.000000    0.504248   -2.509189   0.414   0.000  -0.072
    0.000000    0.535764   -2.569181   0.414   0.000  -0.108
    0.000000    0.567279   -2.634781   0.412   0.000  -0.140
    0.000000    0.598795   -2.705466   0.404   0.000  -0.168
    0.000000    0.630310   -2.780439   0.398   0.000  -0.194
    0.000000    0.661826   -2.858714   0.386   0.000  -0.216
    0.000000    0.693341   -2.939183   0.372   0.000  -0.234
    0.000000    0.724857   -2.939183  -0.372   0.000   0.234
    0.000000    0.756372   -2.858714  -0.386   0.000   0.216
    0.000000    0.787888   -2.780439  -0.398   0.000   0.194
    0.000000    0.819403   -2.705466  -0.404   0.000   0.168
    0.000000    0.850919   -2.634781  -0.412   0.000   0.140
    0.000000    0.882434   -2.569181  -0.414   0.000   0.108
    0.000000    0.913950   -2.509189  -0.414   0.000   0.072
    0.000000    0.945465   -2.454956  -0.404   0.000   0.030
    0.000000    0.976981   -2.406152  -0.388   0.000  -0.018
    0.000000    1.008496   -2.361886  -0.360   0.000  -0.068
    0.000000    1.040012   -2.320685  -0.314   0.000  -0.118
    0.000000    1.071527   -2.280578  -0.250   0.000  -0.158
    0.000000    1.103043   -2.239401  -0.168   0.000  -0.182
    0.000000    1.134558   -2.195317  -0.082   0.000  -0.178
    0.000000    1.166074   -2.147356  -0.008   0.000  -0.146
    0.000000    1.197590   -2.095399   0.052   0.000  -0.106
    0.000000    1.229105   -2.035711   0.096   0.000  -0.150
    0.000000    1.260621   -1.964130   0.122   0.000  -0.220
    0.000000    1.292136   -1.893858   0.178   0.000  -0.246
    0.000000    1.323652   -1.828313   0.232   0.000  -0.240
    0.000000    1.355167   -1.767194   0.262   0.000  -0.206
    0.000000    1.386683   -1.713161   0.248   0.000  -0.128
    0.031465    0.000000   -1.746885   0.000   0.330   0.000
    0.031465    0.031516   -1.754672  -0.100   0.306  -0.054
    0.031465    0.063031   -1.791447  -0.184   0.256   0.082
    0.031465    0.094547   -1.842311  -0.194   0.190   0.166
    0.031465    0.126062   -1.901317  -0.162   0.116   0.206
    0.031465    0.157578   -1.966501  -0.120  -0.002   0.204
    0.031465    0.189093   -2.033492  -0.120  -0.246   0.146
    0.031465    0.220609   -2.091604  -0.078  -0.246   0.106
    0.031465    0.252124   -2.143828  -0.014  -0.170   0.142
    0.031465    0.283640   -2.192364   0.066  -0.130   0.172
    0.031465    0.315155   -2.237190   0.154  -0.104   0.176
    0.031465    0.346671   -2.279207   0.238  -0.090   0.156
    0.031465    0.378186   -2.320194   0.304  -0.080   0.114
    0.031465    0.409702   -2.362272   0.350  -0.072   0.068
    0.031465    0.441217   -2.407368   0.382  -0.064   0.018
    0.031465    0.472733   -2.456931   0.400  -0.060  -0.030
    0.031465    0.504248   -2.511828   0.408  -0.056  -0.070
    0.031465    0.535764   -2.572376   0.410  -0.050  -0.106
    0.031465    0.567279   -2.638417   0.408  -0.046  -0.140
    0.031465    0.598795   -2.709425   0.402  -0.042  -0.168
    0.031465    0.630310   -2.784594   0.394  -0.034  -0.192
    0.031465    0.661826   -2.862931   0.384  -0.030  -0.216
    0.031465    0.693341   -2.943312   0.372  -0.024  -0.234
    0.031465    0.724857   -2.943312  -0.372  -0.024   0.234
    0.031465    0.756372   -2.862931  -0.384  -0.030   0.216
    0.031465    0.787888   -2.784594  -0.394  -0.034   0.192
    0.031465    0.819403   -2.709425  -0.402  -0.042   0.168
    0.031465    0.850919   -2.638417  -0.408  -0.046   0.140
    0.031465    0.882434   -2.572376  -0.410  -0.050   0.106
    0.031465    0.913950   -2.511828  -0.408  -0.056   0.070
    0.031465    0.945465   -2.456931  -0.400  -0.060   0.030
    0.031465    0.976981   -2.407368  -0.382  -0.064  -0.018
    0.031465    1.008496   -2.362272  -0.350  -0.072  -0.068
    0.031465    1.040012   -2.320194  -0.304  -0.080  -0.114
    0.031465    1.071527   -2.279207  -0.238  -0.090  -0.156
    0.031465    1.103043   -2.237190  -0.154  -0.104  -0.176
    0.031465    1.134558   -2.192364  -0.066  -0.130  -0.172
    0.031465    1.166074   -2.143828   0.014  -0.170  -0.142
    0.031465    1.197590   -2.091604   0.078  -0.246  -0.106
    0.031465    1.229105   -2.033492   0.120  -0.246  -0.146
    0.031465    1.260621   -1.966501   0.120  -0.002  -0.204
    0.031465    1.292136   -1.901317   0.162   0.116  -0.206
    0.031465    1.323652   -1.842311   0.194   0.190  -0.166
    0.031465    1.355167   -1.791447   0.184   0.256  -0.082
    0.031465    1.386683   -1.754672   0.100   0.306   0.054
    0.062930    0.000000   -1.878452   0.000   0.160   0.000
    0.062930    0.031516   -1.845986   0.048   0.330  -0.176
    0.062930    0.063031   -1.847398  -0.034   0.352  -0.086
    0.062930    0.094547   -1.876458  -0.074   0.332   0.010
    0.062930    0.126062   -1.921236  -0.078   0.276   0.092
    0.062930    0.157578   -1.975334  -0.076   0.114   0.150
    0.062930    0.189093   -2.031964  -0.146  -0.330   0.136
    0.062930    0.220609   -2.084330  -0.126  -0.372   0.100
    0.062930    0.252124   -2.135569  -0.066  -0.300   0.128
    0.062930    0.283640   -2.184867   0.018  -0.244   0.158
    0.062930    0.315155   -2.231376   0.114  -0.204   0.164
    0.062930    0.346671   -2.275599   0.202  -0.178   0.146
    0.062930    0.378186   -2.319054   0.274  -0.158   0.110
    0.062930    0.409702   -2.363649   0.326  -0.142   0.064
    0.062930    0.441217   -2.411157   0.362  -0.128   0.016
    0.062930    0.472733   -2.462920   0.382  -0.118  -0.026
    0.062930    0.504248   -2.519738   0.394  -0.108  -0.068
    0.062930    0.535764   -2.581882   0.398  -0.098  -0.106
    0.062930    0.567279   -2.649175   0.396  -0.090  -0.136
    0.062930    0.598795   -2.721076   0.394  -0.080  -0.164
    0.062930    0.630310   -2.796769   0.386  -0.070  -0.190
    0.062930    0.661826   -2.875237   0.376  -0.058  -0.212
    0.062930    0.693341   -2.955312   0.364  -0.046  -0.234
    0.062930    0.724857   -2.955312  -0.364  -0.046   0.234
    0.062930    0.756372   -2.875237  -0.376  -0.058   0.212
    0.062930    0.787888   -2.796769  -0.386  -0.070   0.190
    0.062930    0.819403   -2.721076  -0.394  -0.080   0.164
    0.062930    0.850919   -2.649175  -0.396  -0.090   0.136
    0.062930    0.882434   -2.581882  -0.398  -0.098   0.106
    0.062930    0.913950   -2.519738  -0.394  -0.108   0.068
    0.062930    0.945465   -2.462920  -0.382  -0.118   0.026
    0.062930    0.976981   -2.411157  -0.362  -0.128  -0.016
    0.062930    1.008496   -2.363649  -0.326  -0.142  -0.064
    0.062930    1.040012   -2.319054  -0.274  -0.158  -0.110
    0.062930    1.071527   -2.275599  -0.202  -0.178  -0.146
    0.062930    1.103043   -2.231376  -0.114  -0.204  -0.164
    0.062930    1.134558   -2.184867  -0.018  -0.244  -0.158
    0.062930    1.166074   -2.135569   0.066  -0.300  -0.128
    0.062930    1.197590   -2.084330   0.126  -0.372  -0.100
    0.062930    1.229105   -2.031964   0.146  -0.330  -0.136
    0.062930    1.260621   -1.975334   0.076   0.114  -0.150
    0.062930    1.292136   -1.921236   0.078   0.276  -0.092
    0.062930    1.323652   -1.876458   0.074   0.332  -0.010
    0.062930    1.355167   -1.847398   0.034   0.352   0.086
    0.062930    1.386683   -1.845986  -0.048   0.330   0.176
    0.094395    0.000000   -1.949872   0.000   0.200   0.000
    0.094395    0.031516   -1.927740   0.132   0.290  -0.140
    0.094395    0.063031   -1.911821   0.100   0.346  -0.142
    0.094395    0.094547   -1.920468   0.080   0.372  -0.094
    0.094395    0.126062   -1.948315   0.090   0.386  -0.036
    0.094395    0.157578   -1.989216   0.120   0.372   0.020
    0.094395    0.189093   -2.037406   0.032   0.020   0.088
    0.094395    0.220609   -2.082310  -0.154  -0.386   0.090
    0.094395    0.252124   -2.129108  -0.122  -0.372   0.116
    0.094395    0.283640   -2.177160  -0.042  -0.330   0.140
    0.094395    0.315155   -2.224728   0.058  -0.288   0.146
    0.094395    0.346671   -2.271529   0.150  -0.254   0.130
    0.094395    0.378186   -2.318413   0.228  -0.226   0.102
    0.094395    0.409702   -2.366760   0.286  -0.204   0.062
    0.094395    0.441217   -2.417965   0.326  -0.186   0.018
    0.094395    0.472733   -2.473119   0.352  -0.172  -0.024
    0.094395    0.504248   -2.532875   0.368  -0.158  -0.064
    0.094395    0.535764   -2.597431   0.376  -0.146  -0.100
    0.094395    0.567279   -2.666570   0.378  -0.132  -0.130
    0.094395    0.598795   -2.739738   0.376  -0.116  -0.158
    0.094395    0.630310   -2.816105   0.372  -0.102  -0.184
    0.094395    0.661826   -2.894620   0.366  -0.084  -0.210
    0.094395    0.693341   -2.974039   0.354  -0.066  -0.232
    0.094395    0.724857   -2.974039  -0.354  -0.066   0.232
    0.094395    0.756372   -2.894620  -0.366  -0.084   0.210
    0.094395    0.787888   -2.816105  -0.372  -0.102   0.184
    0.094395    0.819403   -2.739738  -0.376  -0.116   0.158
    0.094395    0.850919   -2.666570  -0.378  -0.132   0.130
    0.094395    0.882434   -2.597431  -0.376  -0.146   0.100
    0.094395    0.913950   -2.532875  -0.368  -0.158   0.064
    0.094395    0.945465   -2.473119  -0.352  -0.172   0.024
    0.094395    0.976981   -2.417965  -0.326  -0.186  -0.018
    0.094395    1.008496   -2.366760  -0.286  -0.204  -0.062
    0.094395    1.040012   -2.318413  -0.228  -0.226  -0.102
    0.094395    1.071527   -2.271529  -0.150  -0.254  -0.130
    0.094395    1.103043   -2.224728  -0.058  -0.288  -0.146
    0.094395    1.134558   -2.177160   0.042  -0.330  -0.140
    0.094395    1.166074   -2.129108   0.122  -0.372  -0.116
    0.094395    1.197590   -2.082310   0.154  -0.386  -0.090
    0.094395    1.229105   -2.037406  -0.032   0.020  -0.088
    0.094395    1.260621   -1.989216  -0.120   0.372  -0.020
    0.094395    1.292136   -1.948315  -0.090   0.386   0.036
    0.094395    1.323652   -1.920468  -0.080   0.372   0.094
    0.094395    1.355167   -1.911821  -0.100   0.346   0.142
    0.094395    1.386683   -1.927740  -0.132   0.290   0.140
    0.125860    0.000000   -2.004467   0.000   0.158   0.000
    0.125860    0.031516   -1.991044   0.192   0.232  -0.078
    0.125860    0.063031   -1.974378   0.194   0.300  -0.120
    0.125860    0.094547   -1.971284   0.190   0.344  -0.114
    0.125860    0.126062   -1.983559   0.198   0.374  -0.086
    0.125860    0.157578   -2.008938   0.216   0.382  -0.056
    0.125860    0.189093   -2.045071   0.214   0.352  -0.032
    0.125860    0.220609   -2.089160   0.078   0.100   0.018
    0.125860    0.252124   -2.132641  -0.152  -0.366   0.108
    0.125860    0.283640   -2.176216  -0.090  -0.376   0.126
    0.125860    0.315155   -2.222337   0.002  -0.344   0.128
