#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  2.1127  -35.6615  -35.6615  -35.6258  -35.6258  -34.9412  -34.9412  -34.9110  -34.9110  -34.8951  -34.8951  -24.1673  -24.1636  -24.1404  -24.1392  -21.2115  -21.2031  -21.1912  -21.1861  -21.1685  -21.1681  -10.2413  -10.2309   -9.6131   -9.5805   -3.5119   -2.9383   -2.2990   -1.7169   -1.4384   -1.2771    1.9139    2.2480    2.3942    3.0597    3.1203    3.3812    5.9780    6.0880    6.3578    6.5717    6.6377    6.7165    6.9676    6.9895
  2.1376  -35.6615  -35.6615  -35.6258  -35.6258  -34.9412  -34.9412  -34.9110  -34.9110  -34.8951  -34.8951  -24.1673  -24.1635  -24.1404  -24.1392  -21.2116  -21.2028  -21.1914  -21.1861  -21.1685  -21.1681  -10.1928  -10.1832   -9.6622   -9.6273   -3.5416   -2.9690   -2.2712   -1.6805   -1.4688   -1.3132    1.9059    2.3110    2.3789    3.1295    3.1488    3.3741    6.0442    6.1774    6.3620    6.5400    6.5944    6.6627    6.9971    7.0309
  2.1625  -35.6615  -35.6615  -35.6258  -35.6258  -34.9412  -34.9412  -34.9110  -34.9110  -34.8951  -34.8951  -24.1673  -24.1634  -24.1404  -24.1392  -21.2116  -21.2026  -21.1915  -21.1861  -21.1685  -21.1681  -10.1434  -10.1353   -9.7123   -9.6745   -3.5653   -2.9937   -2.2459   -1.6410   -1.4957   -1.3529    1.8955    2.3301    2.3950    3.1735    3.1952    3.3666    6.1081    6.2695    6.3742    6.5025    6.5632    6.6163    7.0155    7.0669
  2.1874  -35.6615  -35.6615  -35.6258  -35.6258  -34.9412  -34.9412  -34.9110  -34.9110  -34.8951  -34.8951  -24.1673  -24.1634  -24.1404  -24.1392  -21.2116  -21.2024  -21.1917  -21.1861  -21.1685  -21.1681  -10.0958  -10.0900   -9.7608   -9.7192   -3.5825   -3.0117   -2.2253   -1.5995   -1.5163   -1.3960    1.8861    2.3217    2.4267    3.1964    3.2456    3.3594    6.1634    6.3515    6.3967    6.4737    6.5412    6.5801    7.0103    7.0825
  2.2123  -35.6615  -35.6615  -35.6258  -35.6258  -34.9412  -34.9412  -34.9110  -34.9110  -34.8951  -34.8951  -24.1673  -24.1634  -24.1404  -24.1392  -21.2116  -21.2023  -21.1917  -21.1861  -21.1685  -21.1681  -10.0572  -10.0526   -9.8015   -9.7549   -3.5929   -3.0227   -2.2116   -1.5637   -1.5213   -1.4418    1.8798    2.3140    2.4471    3.2117    3.2779    3.3542    6.2025    6.3828    6.4358    6.4687    6.5314    6.5604    6.9845    7.0641
  2.2372  -35.6615  -35.6615  -35.6258  -35.6258  -34.9412  -34.9412  -34.9110  -34.9110  -34.8951  -34.8951  -24.1674  -24.1633  -24.1404  -24.1392  -21.2116  -21.2023  -21.1918  -21.1861  -21.1685  -21.1681  -10.0415  -10.0357   -9.8194   -9.7697   -3.5964   -3.0264   -2.2067   -1.5546   -1.4933   -1.4843    1.8777    2.3112    2.4538    3.2171    3.2882    3.3530    6.2173    6.3829    6.4508    6.4755    6.5288    6.5631    6.9688    7.0441
  2.2372  -35.6615  -35.6615  -35.6258  -35.6258  -34.9412  -34.9412  -34.9110  -34.9110  -34.8951  -34.8951  -24.1674  -24.1633  -24.1404  -24.1392  -21.2116  -21.2023  -21.1918  -21.1861  -21.1685  -21.1681  -10.0415  -10.0357   -9.8194   -9.7697   -3.5964   -3.0264   -2.2067   -1.5546   -1.4933   -1.4843    1.8777    2.3112    2.4538    3.2171    3.2882    3.3530    6.2173    6.3829    6.4508    6.4755    6.5288    6.5631    6.9688    7.0442
  2.2869  -35.6615  -35.6615  -35.6258  -35.6258  -34.9412  -34.9412  -34.9110  -34.9110  -34.8951  -34.8951  -24.1673  -24.1634  -24.1404  -24.1392  -21.2116  -21.2024  -21.1917  -21.1861  -21.1685  -21.1681  -10.1039  -10.0968   -9.7528   -9.7117   -3.5825   -3.0115   -2.2270   -1.6073   -1.5165   -1.3847    1.8863    2.3218    2.4304    3.1957    3.2617    3.3430    6.1554    6.3923    6.4054    6.4447    6.4866    6.5740    7.0275    7.1428
  2.3367  -35.6615  -35.6615  -35.6258  -35.6258  -34.9412  -34.9412  -34.9110  -34.9110  -34.8951  -34.8951  -24.1673  -24.1635  -24.1404  -24.1392  -21.2116  -21.2028  -21.1914  -21.1861  -21.1685  -21.1681  -10.2301  -10.2178   -9.6234   -9.5891   -3.5414   -2.9669   -2.2818   -1.7155   -1.4558   -1.2679    1.9092    2.3395    2.3779    3.1376    3.2043    3.2994    5.9967    6.2053    6.3943    6.4078    6.5015    6.6338    6.9607    7.0618
  2.3864  -35.6615  -35.6615  -35.6258  -35.6258  -34.9412  -34.9412  -34.9110  -34.9110  -34.8951  -34.8951  -24.1673  -24.1637  -24.1404  -24.1392  -21.2116  -21.2033  -21.1910  -21.1861  -21.1686  -21.1681  -10.3728  -10.3583   -9.4749   -9.4441   -3.4751   -2.8939   -2.3552   -1.8257   -1.3639   -1.1435    1.9379    2.2643    2.3967    3.0521    3.1363    3.2303    5.7973    5.9700    6.3931    6.4291    6.4707    6.5907    6.8758    6.9365
  2.4362  -35.6615  -35.6615  -35.6258  -35.6258  -34.9412  -34.9412  -34.9110  -34.9110  -34.8951  -34.8951  -24.1673  -24.1639  -24.1403  -24.1392  -21.2116  -21.2040  -21.1905  -21.1861  -21.1688  -21.1682  -10.5215  -10.5063   -9.3168   -9.2883   -3.3868   -2.7947   -2.4310   -1.9300   -1.2542   -1.0145    1.9585    2.1500    2.4244    2.9566    3.0640    3.1621    5.5928    5.7417    6.3351    6.3916    6.4019    6.4497    6.7557    6.7671
  2.4860  -35.6615  -35.6615  -35.6258  -35.6258  -34.9412  -34.9412  -34.9110  -34.9110  -34.8951  -34.8951  -24.1672  -24.1642  -24.1403  -24.1392  -21.2116  -21.2048  -21.1900  -21.1861  -21.1690  -21.1683  -10.6719  -10.6565   -9.1531   -9.1265   -3.2819   -2.6740   -2.4935   -2.0227   -1.1349   -0.8836    1.9492    2.0276    2.4191    2.8741    2.9799    3.1330    5.3965    5.5280    6.1503    6.1740    6.3527    6.3870    6.5482    6.5627
  2.5357  -35.6615  -35.6615  -35.6258  -35.6258  -34.9412  -34.9412  -34.9110  -34.9110  -34.8951  -34.8951  -24.1672  -24.1645  -24.1403  -24.1392  -21.2116  -21.2056  -21.1894  -21.1861  -21.1693  -21.1684  -10.8209  -10.8058   -8.9869   -8.9620   -3.1685   -2.5700   -2.4945   -2.0984   -1.0115   -0.7535    1.8581    1.9436    2.3638    2.8008    2.9120    3.1524    5.2132    5.3304    5.9609    5.9684    6.1761    6.1844    6.4180    6.4498
  2.5855  -35.6615  -35.6615  -35.6258  -35.6258  -34.9412  -34.9412  -34.9110  -34.9110  -34.8951  -34.8951  -24.1672  -24.1649  -24.1403  -24.1392  -21.2116  -21.2064  -21.1888  -21.1861  -21.1696  -21.1686  -10.9663  -10.9515   -8.8213   -8.7977   -3.0598   -2.5531   -2.3525   -2.1512   -0.8880   -0.6273    1.7192    1.8673    2.2699    2.7042    2.8979    3.2028    5.0446    5.1483    5.7776    5.7853    5.9611    5.9646    6.2815    6.3065
  2.6353  -35.6615  -35.6615  -35.6258  -35.6258  -34.9412  -34.9412  -34.9110  -34.9110  -34.8951  -34.8951  -24.1672  -24.1653  -24.1404  -24.1392  -21.2116  -21.2072  -21.1883  -21.1861  -21.1700  -21.1688  -11.1058  -11.0916   -8.6594   -8.6366   -2.9709   -2.4977   -2.2109   -2.1469   -0.7675   -0.5077    1.5751    1.7676    2.1608    2.5969    2.9081    3.2607    4.8908    4.9807    5.6066    5.6208    5.7547    5.7593    6.1200    6.1291
  2.6850  -35.6615  -35.6615  -35.6258  -35.6258  -34.9412  -34.9412  -34.9110  -34.9110  -34.8951  -34.8951  -24.1673  -24.1657  -24.1404  -24.1392  -21.2117  -21.2081  -21.1878  -21.1860  -21.1704  -21.1690  -11.2379  -11.2244   -8.5043   -8.4816   -2.9022   -2.3889   -2.1899   -1.9808   -0.6522   -0.3976    1.4314    1.6511    2.0527    2.4925    2.9111    3.3043    4.7507    4.8262    5.4500    5.4690    5.5663    5.5727    5.9446    5.9499
  2.7348  -35.6615  -35.6615  -35.6258  -35.6258  -34.9412  -34.9412  -34.9110  -34.9110  -34.8952  -34.8952  -24.1674  -24.1661  -24.1404  -24.1392  -21.2118  -21.2089  -21.1873  -21.1859  -21.1708  -21.1693  -11.3609  -11.3483   -8.3587   -8.3358   -2.8366   -2.2521   -2.1463   -1.7927   -0.5440   -0.2997    1.2883    1.5252    1.9561    2.3960    2.8895    3.3161    4.6220    4.6839    5.3059    5.3271    5.3980    5.4064    5.7770    5.7826
  2.7846  -35.6615  -35.6615  -35.6258  -35.6258  -34.9413  -34.9413  -34.9110  -34.9110  -34.8952  -34.8951  -24.1674  -24.1665  -24.1404  -24.1393  -21.2119  -21.2097  -21.1868  -21.1858  -21.1712  -21.1697  -11.4737  -11.4621   -8.2251   -8.2019   -2.7568   -2.1376   -2.0306   -1.6059   -0.4440   -0.2160    1.1431    1.3945    1.8780    2.3092    2.8379    3.2850    4.5015    4.5530    5.1739    5.1942    5.2489    5.2605    5.6263    5.6307
  2.8343  -35.6616  -35.6616  -35.6258  -35.6258  -34.9413  -34.9413  -34.9110  -34.9110  -34.8952  -34.8952  -24.1675  -24.1669  -24.1404  -24.1393  -21.2121  -21.2105  -21.1863  -21.1856  -21.1715  -21.1701  -11.5753  -11.5648   -8.1056   -8.0823   -2.6538   -2.0367   -1.8638   -1.4284   -0.3529   -0.1483    0.9905    1.2604    1.8241    2.2307    2.7649    3.2096    4.3875    4.4330    5.0546    5.0713    5.1177    5.1335    5.4932    5.4959
  2.8841  -35.6616  -35.6616  -35.6258  -35.6258  -34.9413  -34.9413  -34.9110  -34.9110  -34.8952  -34.8952  -24.1677  -24.1672  -24.1403  -24.1393  -21.2123  -21.2111  -21.1859  -21.1855  -21.1718  -21.1704  -11.6647  -11.6555   -8.0013   -7.9787   -2.5243   -1.9181   -1.6876   -1.2664   -0.2714   -0.0973    0.8246    1.1194    1.7981    2.1561    2.6916    3.0995    4.2805    4.3244    4.9477    4.9604    5.0031    5.0226    5.3774    5.3786
  2.9339  -35.6616  -35.6616  -35.6258  -35.6258  -34.9413  -34.9413  -34.9110  -34.9110  -34.8952  -34.8952  -24.1678  -24.1675  -24.1403  -24.1394  -21.2126  -21.2117  -21.1855  -21.1853  -21.1721  -21.1708  -11.7413  -11.7335   -7.9131   -7.8921   -2.3694   -1.7845   -1.5101   -1.1238   -0.2002   -0.0630    0.6416    0.9634    1.8002    2.0809    2.6430    2.9740    4.1829    4.2278    4.8533    4.8633    4.9034    4.9251    5.2786    5.2789
  2.9836  -35.6616  -35.6616  -35.6258  -35.6258  -34.9413  -34.9413  -34.9110  -34.9110  -34.8952  -34.8952  -24.1679  -24.1678  -24.1402  -24.1395  -21.2128  -21.2123  -21.1852  -21.1850  -21.1723  -21.1712  -11.8045  -11.7981   -7.8412   -7.8229   -2.1941   -1.6518   -1.3274   -1.0005   -0.1408   -0.0443    0.4419    0.7842    1.8238    2.0080    2.6333    2.8580    4.0974    4.1439    4.7726    4.7810    4.8168    4.8392    5.1969    5.1972
  3.0334  -35.6616  -35.6616  -35.6258  -35.6258  -34.9413  -34.9413  -34.9110  -34.9110  -34.8952  -34.8952  -24.1680  -24.1680  -24.1402  -24.1396  -21.2130  -21.2127  -21.1849  -21.1849  -21.1724  -21.1715  -11.8539  -11.8491   -7.7854   -7.7707   -2.0071   -1.5441   -1.1306   -0.8912   -0.0975   -0.0385    0.2323    0.5815    1.8543    1.9468    2.6576    2.7751    4.0268    4.0728    4.7065    4.7126    4.7445    4.7650    5.1328    5.1334
  3.0832  -35.6616  -35.6616  -35.6258  -35.6258  -34.9414  -34.9413  -34.9110  -34.9110  -34.8952  -34.8952  -24.1681  -24.1681  -24.1401  -24.1397  -21.2132  -21.2130  -21.1847  -21.1847  -21.1724  -21.1718  -11.8892  -11.8859   -7.7452   -7.7349   -1.8227   -1.4830   -0.9187   -0.7867   -0.0942   -0.0442    0.0450    0.3698    1.8750    1.9051    2.6982    2.7384    3.9747    4.0144    4.6545    4.6566    4.6917    4.7058    5.0870    5.0875
  3.1329  -35.6616  -35.6616  -35.6258  -35.6258  -34.9413  -34.9413  -34.9110  -34.9110  -34.8952  -34.8952  -24.1682  -24.1681  -24.1400  -24.1398  -21.2133  -21.2132  -21.1846  -21.1846  -21.1724  -21.1721  -11.9101  -11.9085   -7.7202   -7.7149   -1.6602   -1.4805   -0.7160   -0.6822   -0.1791   -0.1455    0.0309    0.1889    1.8802    1.8840    2.7325    2.7379    3.9462    3.9701    4.6167    4.6178    4.6616    4.6678    5.0595    5.0598
  3.1827  -35.6616  -35.6616  -35.6258  -35.6258  -34.9413  -34.9413  -34.9110  -34.9110  -34.8952  -34.8952  -24.1682  -24.1682  -24.1399  -24.1399  -21.2133  -21.2133  -21.1845  -21.1845  -21.1723  -21.1723  -11.9166  -11.9166   -7.7101   -7.7101   -1.5411   -1.5411   -0.6168   -0.6168   -0.2320   -0.2320    0.0827    0.0827    1.8789    1.8789    2.7445    2.7445    3.9452    3.9452    4.6029    4.6029    4.6535    4.6535    5.0505    5.0505
