  #K-Path    Energy        Bi        Sb
# NKPTS & NBANDS:  80 112
# Band-Index:    1
    0.000  -24.4371     0.984     0.000
    0.021  -24.4372     0.984     0.000
    0.043  -24.4373     0.984     0.000
    0.064  -24.4374     0.984     0.000
    0.086  -24.4375     0.984     0.000
    0.107  -24.4376     0.984     0.000
    0.129  -24.4377     0.984     0.000
    0.150  -24.4378     0.984     0.000
    0.172  -24.4379     0.984     0.000
    0.193  -24.4380     0.984     0.000
    0.215  -24.4381     0.984     0.000
    0.236  -24.4382     0.984     0.000
    0.258  -24.4382     0.984     0.000
    0.279  -24.4383     0.984     0.000
    0.301  -24.4383     0.984     0.000
    0.322  -24.4384     0.984     0.000
    0.344  -24.4384     0.984     0.000
    0.365  -24.4384     0.984     0.000
    0.387  -24.4384     0.984     0.000
    0.408  -24.4384     0.984     0.000
    0.408  -24.4384     0.984     0.000
    0.453  -24.4384     0.984     0.000
    0.497  -24.4383     0.984     0.000
    0.542  -24.4382     0.984     0.000
    0.586  -24.4381     0.984     0.000
    0.630  -24.4379     0.984     0.000
    0.675  -24.4377     0.984     0.000
    0.719  -24.4375     0.984     0.000
    0.763  -24.4372     0.984     0.000
    0.808  -24.4369     0.984     0.000
    0.852  -24.4367     0.984     0.000
    0.897  -24.4366     0.984     0.000
    0.941  -24.4365     0.984     0.000
    0.985  -24.4363     0.984     0.000
    1.030  -24.4361     0.984     0.000
    1.074  -24.4359     0.984     0.000
    1.118  -24.4357     0.984     0.000
    1.163  -24.4355     0.984     0.000
    1.207  -24.4352     0.984     0.000
    1.251  -24.4350     0.985     0.000
    1.251  -24.4350     0.985     0.000
    1.296  -24.4352     0.984     0.000
    1.340  -24.4355     0.984     0.000
    1.385  -24.4357     0.984     0.000
    1.429  -24.4359     0.984     0.000
    1.473  -24.4361     0.984     0.000
    1.518  -24.4363     0.984     0.000
    1.562  -24.4365     0.984     0.000
    1.606  -24.4366     0.984     0.000
    1.651  -24.4367     0.984     0.000
    1.695  -24.4369     0.984     0.000
    1.740  -24.4372     0.984     0.000
    1.784  -24.4375     0.984     0.000
    1.828  -24.4377     0.984     0.000
    1.873  -24.4379     0.984     0.000
    1.917  -24.4381     0.984     0.000
    1.961  -24.4382     0.984     0.000
    2.006  -24.4383     0.984     0.000
    2.050  -24.4384     0.984     0.000
    2.094  -24.4384     0.984     0.000
    2.094  -24.4384     0.984     0.000
    2.133  -24.4384     0.984     0.000
    2.172  -24.4384     0.984     0.000
    2.211  -24.4383     0.984     0.000
    2.250  -24.4381     0.984     0.000
    2.289  -24.4380     0.984     0.000
    2.327  -24.4378     0.984     0.000
    2.366  -24.4376     0.984     0.000
    2.405  -24.4374     0.984     0.000
    2.444  -24.4372     0.984     0.000
    2.483  -24.4371     0.984     0.000
    2.521  -24.4369     0.984     0.000
    2.560  -24.4368     0.984     0.000
    2.599  -24.4367     0.984     0.000
    2.638  -24.4365     0.984     0.000
    2.677  -24.4365     0.984     0.000
    2.715  -24.4364     0.984     0.000
    2.754  -24.4364     0.984     0.000
    2.793  -24.4363     0.984     0.000
    2.832  -24.4363     0.984     0.000
 
# Band-Index:    2
    2.832  -24.4363     0.984     0.000
    2.793  -24.4363     0.984     0.000
    2.754  -24.4363     0.984     0.000
    2.715  -24.4364     0.984     0.000
    2.677  -24.4364     0.984     0.000
    2.638  -24.4365     0.984     0.000
    2.599  -24.4366     0.984     0.000
    2.560  -24.4366     0.984     0.000
    2.521  -24.4367     0.984     0.000
    2.483  -24.4367     0.984     0.000
    2.444  -24.4369     0.984     0.000
    2.405  -24.4372     0.984     0.000
    2.366  -24.4375     0.984     0.000
    2.327  -24.4377     0.984     0.000
    2.289  -24.4379     0.984     0.000
    2.250  -24.4381     0.984     0.000
    2.211  -24.4382     0.984     0.000
    2.172  -24.4383     0.984     0.000
    2.133  -24.4384     0.984     0.000
    2.094  -24.4384     0.984     0.000
    2.094  -24.4384     0.984     0.000
    2.050  -24.4384     0.984     0.000
